,Album,File Name (Song),Document (lyrics),Text (Cleaned Lyrics),Doc,Tokens,Lemmas,POS,Named_Entities,NE_Words
0,Taylor-Swift_1989,Wildest-Dreams,"He said, ""Let's get out of this town
Drive out of the city, away from the crowds""
I thought, ""Heaven can't help me now""
Nothing lasts forever
But this is gonna take me down

He's so tall and handsome as hell
He's so bad, but he does it so well
I can see the end as it begins
My one condition is
Say you'll remember me
Standin' in a nice dress
Starin' at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just in your
Wildest dreams, ah, ha
Wildest dreams, ah, ha

I said, ""No one has to know what we do""
His hands are in my hair, his clothes are in my room
And his voice is a familiar sound
Nothin' lasts forever
But this is gettin' good now

He's so tall and handsome as hell
He's so bad, but he does it so well
And when we've had our very last kiss
My last request is

Say you'll remember me
Standin' in a nice dress
Starin' at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just in your
Wildest dreams, ah, ha
Wildest dreams, ah, ha
See Taylor Swift LiveGet tickets as low as $270You might also like
You'll see me in hindsight
Tangled up with you all night
Burnin' it down
Someday, when you leave me
I bet these memories
Follow you around
You'll see me in hindsight
Tangled up with you all night
Burnin' (Burnin') it (It) down (Down)
Someday, when you leave me
I bet these memories
Follow (Follow) you (You) around
(Follow you around)

Say you'll remember me
Standing in a nice dress
Starin' at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just pretend

Say you'll remember me
Standin' in a nice dress
Starin' at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just in your (Just pretend, just pretend)
Wildest dreams, ah, ha (Ah)
In your wildest dreams, ah, ha
Even if it's just in your
In your wildest dreams, ah, ha
In your wildest dreams, ah, ha277Embed","he said, ""let's get out of this town drive out of the city, away from the crowds"" i thought, ""heaven can't help me now"" nothing lasts forever but this is gonna take me down he's so tall and handsome as hell he's so bad, but he does it so well i can see the end as it begins my one condition is say you'll remember me standin' in a nice dress starin' at the sunset, babe red lips and rosy cheeks say you'll see me again even if it's just in your wildest dreams, ah, ha wildest dreams, ah, ha i said, ""no one has to know what we do"" his hands are in my hair, his clothes are in my room and his voice is a familiar sound nothin' lasts forever but this is gettin' good now he's so tall and handsome as hell he's so bad, but he does it so well and when we've had our very last kiss my last request is say you'll remember me standin' in a nice dress starin' at the sunset, babe red lips and rosy cheeks say you'll see me again even if it's just in your wildest dreams, ah, ha wildest dreams, ah, ha see taylor swift liveget tickets as low as $270you might also like you'll see me in hindsight tangled up with you all night burnin' it down someday, when you leave me i bet these memories follow you around you'll see me in hindsight tangled up with you all night burnin' (burnin') it (it) down (down) someday, when you leave me i bet these memories follow (follow) you (you) around (follow you around) say you'll remember me standing in a nice dress starin' at the sunset, babe red lips and rosy cheeks say you'll see me again even if it's just pretend say you'll remember me standin' in a nice dress starin' at the sunset, babe red lips and rosy cheeks say you'll see me again even if it's just in your (just pretend, just pretend) wildest dreams, ah, ha (ah) in your wildest dreams, ah, ha even if it's just in your in your wildest dreams, ah, ha in your wildest dreams, ah, ha277embed","he said, ""let's get out of this town drive out of the city, away from the crowds"" i thought, ""heaven can't help me now"" nothing lasts forever but this is gonna take me down he's so tall and handsome as hell he's so bad, but he does it so well i can see the end as it begins my one condition is say you'll remember me standin' in a nice dress starin' at the sunset, babe red lips and rosy cheeks say you'll see me again even if it's just in your wildest dreams, ah, ha wildest dreams, ah, ha i said, ""no one has to know what we do"" his hands are in my hair, his clothes are in my room and his voice is a familiar sound nothin' lasts forever but this is gettin' good now he's so tall and handsome as hell he's so bad, but he does it so well and when we've had our very last kiss my last request is say you'll remember me standin' in a nice dress starin' at the sunset, babe red lips and rosy cheeks say you'll see me again even if it's just in your wildest dreams, ah, ha wildest dreams, ah, ha see taylor swift liveget tickets as low as $270you might also like you'll see me in hindsight tangled up with you all night burnin' it down someday, when you leave me i bet these memories follow you around you'll see me in hindsight tangled up with you all night burnin' (burnin') it (it) down (down) someday, when you leave me i bet these memories follow (follow) you (you) around (follow you around) say you'll remember me standing in a nice dress starin' at the sunset, babe red lips and rosy cheeks say you'll see me again even if it's just pretend say you'll remember me standin' in a nice dress starin' at the sunset, babe red lips and rosy cheeks say you'll see me again even if it's just in your (just pretend, just pretend) wildest dreams, ah, ha (ah) in your wildest dreams, ah, ha even if it's just in your in your wildest dreams, ah, ha in your wildest dreams, ah, ha277embed","['he', 'said', ',', '""', 'let', ""'s"", 'get', 'out', 'of', 'this', 'town', 'drive', 'out', 'of', 'the', 'city', ',', 'away', 'from', 'the', 'crowds', '""', 'i', 'thought', ',', '""', 'heaven', 'ca', ""n't"", 'help', 'me', 'now', '""', 'nothing', 'lasts', 'forever', 'but', 'this', 'is', 'gon', 'na', 'take', 'me', 'down', 'he', ""'s"", 'so', 'tall', 'and', 'handsome', 'as', 'hell', 'he', ""'s"", 'so', 'bad', ',', 'but', 'he', 'does', 'it', 'so', 'well', 'i', 'can', 'see', 'the', 'end', 'as', 'it', 'begins', 'my', 'one', 'condition', 'is', 'say', 'you', ""'ll"", 'remember', 'me', 'standin', ""'"", 'in', 'a', 'nice', 'dress', 'starin', ""'"", 'at', 'the', 'sunset', ',', 'babe', 'red', 'lips', 'and', 'rosy', 'cheeks', 'say', 'you', ""'ll"", 'see', 'me', 'again', 'even', 'if', 'it', ""'s"", 'just', 'in', 'your', 'wildest', 'dreams', ',', 'ah', ',', 'ha', 'wildest', 'dreams', ',', 'ah', ',', 'ha', 'i', 'said', ',', '""', 'no', 'one', 'has', 'to', 'know', 'what', 'we', 'do', '""', 'his', 'hands', 'are', 'in', 'my', 'hair', ',', 'his', 'clothes', 'are', 'in', 'my', 'room', 'and', 'his', 'voice', 'is', 'a', 'familiar', 'sound', ""nothin'"", 'lasts', 'forever', 'but', 'this', 'is', 'gettin', ""'"", 'good', 'now', 'he', ""'s"", 'so', 'tall', 'and', 'handsome', 'as', 'hell', 'he', ""'s"", 'so', 'bad', ',', 'but', 'he', 'does', 'it', 'so', 'well', 'and', 'when', 'we', ""'ve"", 'had', 'our', 'very', 'last', 'kiss', 'my', 'last', 'request', 'is', 'say', 'you', ""'ll"", 'remember', 'me', 'standin', ""'"", 'in', 'a', 'nice', 'dress', 'starin', ""'"", 'at', 'the', 'sunset', ',', 'babe', 'red', 'lips', 'and', 'rosy', 'cheeks', 'say', 'you', ""'ll"", 'see', 'me', 'again', 'even', 'if', 'it', ""'s"", 'just', 'in', 'your', 'wildest', 'dreams', ',', 'ah', ',', 'ha', 'wildest', 'dreams', ',', 'ah', ',', 'ha', 'see', 'taylor', 'swift', 'liveget', 'tickets', 'as', 'low', 'as', '$', '270you', 'might', 'also', 'like', 'you', ""'ll"", 'see', 'me', 'in', 'hindsight', 'tangled', 'up', 'with', 'you', 'all', 'night', 'burnin', ""'"", 'it', 'down', 'someday', ',', 'when', 'you', 'leave', 'me', 'i', 'bet', 'these', 'memories', 'follow', 'you', 'around', 'you', ""'ll"", 'see', 'me', 'in', 'hindsight', 'tangled', 'up', 'with', 'you', 'all', 'night', 'burnin', ""'"", '(', 'burnin', ""'"", ')', 'it', '(', 'it', ')', 'down', '(', 'down', ')', 'someday', ',', 'when', 'you', 'leave', 'me', 'i', 'bet', 'these', 'memories', 'follow', '(', 'follow', ')', 'you', '(', 'you', ')', 'around', '(', 'follow', 'you', 'around', ')', 'say', 'you', ""'ll"", 'remember', 'me', 'standing', 'in', 'a', 'nice', 'dress', 'starin', ""'"", 'at', 'the', 'sunset', ',', 'babe', 'red', 'lips', 'and', 'rosy', 'cheeks', 'say', 'you', ""'ll"", 'see', 'me', 'again', 'even', 'if', 'it', ""'s"", 'just', 'pretend', 'say', 'you', ""'ll"", 'remember', 'me', 'standin', ""'"", 'in', 'a', 'nice', 'dress', 'starin', ""'"", 'at', 'the', 'sunset', ',', 'babe', 'red', 'lips', 'and', 'rosy', 'cheeks', 'say', 'you', ""'ll"", 'see', 'me', 'again', 'even', 'if', 'it', ""'s"", 'just', 'in', 'your', '(', 'just', 'pretend', ',', 'just', 'pretend', ')', 'wildest', 'dreams', ',', 'ah', ',', 'ha', '(', 'ah', ')', 'in', 'your', 'wildest', 'dreams', ',', 'ah', ',', 'ha', 'even', 'if', 'it', ""'s"", 'just', 'in', 'your', 'in', 'your', 'wildest', 'dreams', ',', 'ah', ',', 'ha', 'in', 'your', 'wildest', 'dreams', ',', 'ah', ',', 'ha277embed']","['he', 'say', ',', '""', 'let', 'we', 'get', 'out', 'of', 'this', 'town', 'drive', 'out', 'of', 'the', 'city', ',', 'away', 'from', 'the', 'crowd', '""', 'I', 'think', ',', '""', 'heaven', 'ca', ""n't"", 'help', 'I', 'now', '""', 'nothing', 'last', 'forever', 'but', 'this', 'be', 'gon', 'na', 'take', 'I', 'down', 'he', 'be', 'so', 'tall', 'and', 'handsome', 'as', 'hell', 'he', 'be', 'so', 'bad', ',', 'but', 'he', 'do', 'it', 'so', 'well', 'I', 'can', 'see', 'the', 'end', 'as', 'it', 'begin', 'my', 'one', 'condition', 'be', 'say', 'you', ""'ll"", 'remember', 'I', 'standin', ""'"", 'in', 'a', 'nice', 'dress', 'starin', ""'"", 'at', 'the', 'sunset', ',', 'babe', 'red', 'lip', 'and', 'rosy', 'cheek', 'say', 'you', ""'ll"", 'see', 'I', 'again', 'even', 'if', 'it', 'be', 'just', 'in', 'your', 'wild', 'dream', ',', 'ah', ',', 'ha', 'wild', 'dream', ',', 'ah', ',', 'ha', 'I', 'say', ',', '""', 'no', 'one', 'have', 'to', 'know', 'what', 'we', 'do', '""', 'his', 'hand', 'be', 'in', 'my', 'hair', ',', 'his', 'clothe', 'be', 'in', 'my', 'room', 'and', 'his', 'voice', 'be', 'a', 'familiar', 'sound', ""nothin'"", 'last', 'forever', 'but', 'this', 'be', 'gettin', ""'"", 'good', 'now', 'he', 'be', 'so', 'tall', 'and', 'handsome', 'as', 'hell', 'he', 'be', 'so', 'bad', ',', 'but', 'he', 'do', 'it', 'so', 'well', 'and', 'when', 'we', ""'ve"", 'have', 'our', 'very', 'last', 'kiss', 'my', 'last', 'request', 'be', 'say', 'you', ""'ll"", 'remember', 'I', 'standin', ""'"", 'in', 'a', 'nice', 'dress', 'starin', ""'"", 'at', 'the', 'sunset', ',', 'babe', 'red', 'lip', 'and', 'rosy', 'cheek', 'say', 'you', ""'ll"", 'see', 'I', 'again', 'even', 'if', 'it', 'be', 'just', 'in', 'your', 'wild', 'dream', ',', 'ah', ',', 'ha', 'wild', 'dream', ',', 'ah', ',', 'ha', 'see', 'taylor', 'swift', 'liveget', 'ticket', 'as', 'low', 'as', '$', '270you', 'might', 'also', 'like', 'you', ""'ll"", 'see', 'I', 'in', 'hindsight', 'tangle', 'up', 'with', 'you', 'all', 'night', 'burnin', ""'"", 'it', 'down', 'someday', ',', 'when', 'you', 'leave', 'I', 'I', 'bet', 'these', 'memory', 'follow', 'you', 'around', 'you', ""'ll"", 'see', 'I', 'in', 'hindsight', 'tangle', 'up', 'with', 'you', 'all', 'night', 'burnin', ""'"", '(', 'burnin', ""'"", ')', 'it', '(', 'it', ')', 'down', '(', 'down', ')', 'someday', ',', 'when', 'you', 'leave', 'I', 'I', 'bet', 'these', 'memory', 'follow', '(', 'follow', ')', 'you', '(', 'you', ')', 'around', '(', 'follow', 'you', 'around', ')', 'say', 'you', ""'ll"", 'remember', 'I', 'stand', 'in', 'a', 'nice', 'dress', 'starin', ""'"", 'at', 'the', 'sunset', ',', 'babe', 'red', 'lip', 'and', 'rosy', 'cheek', 'say', 'you', ""'ll"", 'see', 'I', 'again', 'even', 'if', 'it', 'be', 'just', 'pretend', 'say', 'you', ""'ll"", 'remember', 'I', 'standin', ""'"", 'in', 'a', 'nice', 'dress', 'starin', ""'"", 'at', 'the', 'sunset', ',', 'babe', 'red', 'lip', 'and', 'rosy', 'cheek', 'say', 'you', ""'ll"", 'see', 'I', 'again', 'even', 'if', 'it', 'be', 'just', 'in', 'your', '(', 'just', 'pretend', ',', 'just', 'pretend', ')', 'wild', 'dream', ',', 'ah', ',', 'ha', '(', 'ah', ')', 'in', 'your', 'wild', 'dream', ',', 'ah', ',', 'ha', 'even', 'if', 'it', 'be', 'just', 'in', 'your', 'in', 'your', 'wild', 'dream', ',', 'ah', ',', 'ha', 'in', 'your', 'wild', 'dream', ',', 'ah', ',', 'ha277embed']","[('PRON', 'PRP'), ('VERB', 'VBD'), ('PUNCT', ','), ('PUNCT', '``'), ('VERB', 'VB'), ('PRON', 'PRP'), ('VERB', 'VB'), ('ADP', 'IN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VB'), ('ADP', 'IN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PUNCT', ','), ('ADV', 'RB'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NNS'), ('PUNCT', ""''""), ('PRON', 'PRP'), ('VERB', 'VBD'), ('PUNCT', ','), ('PUNCT', '``'), ('PROPN', 'NNP'), ('AUX', 'MD'), ('PART', 'RB'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADV', 'RB'), ('PUNCT', ""''""), ('PRON', 'NN'), ('VERB', 'VBZ'), ('ADV', 'RB'), ('CCONJ', 'CC'), ('PRON', 'DT'), ('AUX', 'VBZ'), ('PART', 'TO'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADP', 'RP'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('CCONJ', 'CC'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('PUNCT', ','), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('PRON', 'PRP'), ('ADV', 'RB'), ('ADV', 'RB'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('DET', 'DT'), ('NOUN', 'NN'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('PRON', 'PRP$'), ('NUM', 'CD'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('VERB', 'VB'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('VERB', 'VBG'), ('VERB', 'VBG'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBG'), ('VERB', 'VBG'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PUNCT', ','), ('NOUN', 'NN'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADV', 'RB'), ('ADV', 'RB'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADV', 'RB'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJS'), ('NOUN', 'NNS'), ('PUNCT', ','), ('INTJ', 'UH'), ('PUNCT', ','), ('INTJ', 'UH'), ('ADJ', 'JJS'), ('NOUN', 'NNS'), ('PUNCT', ','), ('INTJ', 'UH'), ('PUNCT', ','), ('INTJ', 'UH'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('PUNCT', ','), ('PUNCT', '``'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'WP'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PUNCT', ""''""), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('AUX', 'VBP'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PUNCT', ','), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('AUX', 'VBP'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADV', 'RB'), ('VERB', 'VBZ'), ('ADV', 'RB'), ('CCONJ', 'CC'), ('PRON', 'DT'), ('AUX', 'VBZ'), ('VERB', 'VBG'), ('VERB', 'VBG'), ('ADJ', 'JJ'), ('ADV', 'RB'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('CCONJ', 'CC'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('PUNCT', ','), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('PRON', 'PRP'), ('ADV', 'RB'), ('ADV', 'RB'), ('CCONJ', 'CC'), ('SCONJ', 'WRB'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('PRON', 'PRP$'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('VERB', 'VB'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('VERB', 'VBG'), ('VERB', 'VBG'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBG'), ('VERB', 'VBG'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PUNCT', ','), ('NOUN', 'NN'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADV', 'RB'), ('ADV', 'RB'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADV', 'RB'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJS'), ('NOUN', 'NNS'), ('PUNCT', ','), ('INTJ', 'UH'), ('PUNCT', ','), ('INTJ', 'UH'), ('ADJ', 'JJS'), ('NOUN', 'NNS'), ('PUNCT', ','), ('INTJ', 'UH'), ('PUNCT', ','), ('INTJ', 'UH'), ('VERB', 'VB'), ('PROPN', 'NNP'), ('PROPN', 'NNP'), ('VERB', 'VB'), ('NOUN', 'NNS'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('SYM', '$'), ('PRON', 'PRP'), ('AUX', 'MD'), ('ADV', 'RB'), ('VERB', 'VB'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADP', 'IN'), ('NOUN', 'NN'), ('VERB', 'VBN'), ('ADP', 'RP'), ('ADP', 'IN'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBG'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('ADV', 'RB'), ('ADV', 'RB'), ('PUNCT', ','), ('SCONJ', 'WRB'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('DET', 'DT'), ('NOUN', 'NNS'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('ADV', 'RB'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADP', 'IN'), ('NOUN', 'NN'), ('VERB', 'VBN'), ('ADP', 'RP'), ('ADP', 'IN'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBG'), ('VERB', 'VBG'), ('PUNCT', '-LRB-'), ('VERB', 'VBG'), ('PUNCT', '-RRB-'), ('PUNCT', '-RRB-'), ('PRON', 'PRP'), ('PUNCT', '-LRB-'), ('PRON', 'PRP'), ('PUNCT', '-RRB-'), ('ADV', 'RB'), ('PUNCT', '-LRB-'), ('ADV', 'RB'), ('PUNCT', '-RRB-'), ('ADV', 'RB'), ('PUNCT', ','), ('SCONJ', 'WRB'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('DET', 'DT'), ('NOUN', 'NNS'), ('VERB', 'VBP'), ('PUNCT', '-LRB-'), ('VERB', 'VB'), ('PUNCT', '-RRB-'), ('PRON', 'PRP'), ('PUNCT', '-LRB-'), ('PRON', 'PRP'), ('PUNCT', '-RRB-'), ('ADV', 'RB'), ('PUNCT', '-LRB-'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADV', 'RB'), ('PUNCT', '-RRB-'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('VERB', 'VBG'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBG'), ('VERB', 'VBG'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PUNCT', ','), ('NOUN', 'NN'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADV', 'RB'), ('ADV', 'RB'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('VERB', 'VBG'), ('VERB', 'VBG'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBG'), ('PUNCT', ""''""), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PUNCT', ','), ('NOUN', 'NN'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADV', 'RB'), ('ADV', 'RB'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADV', 'RB'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('PUNCT', '-LRB-'), ('ADV', 'RB'), ('VERB', 'VB'), ('PUNCT', ','), ('ADV', 'RB'), ('VERB', 'VB'), ('PUNCT', '-RRB-'), ('ADJ', 'JJS'), ('NOUN', 'NNS'), ('PUNCT', ','), ('INTJ', 'UH'), ('PUNCT', ','), ('INTJ', 'UH'), ('PUNCT', '-LRB-'), ('INTJ', 'UH'), ('PUNCT', '-RRB-'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJS'), ('NOUN', 'NNS'), ('PUNCT', ','), ('INTJ', 'UH'), ('PUNCT', ','), ('INTJ', 'UH'), ('ADV', 'RB'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADV', 'RB'), ('ADP', 'IN'), ('PRON', 'PRP'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJS'), ('NOUN', 'NNS'), ('PUNCT', ','), ('INTJ', 'UH'), ('PUNCT', ','), ('INTJ', 'UH'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJS'), ('NOUN', 'NNS'), ('PUNCT', ','), ('INTJ', 'UH'), ('PUNCT', ','), ('X', 'XX')]","['PERSON', 'MONEY']","[taylor swift, as low as $]"
